,index,AT_load_actual_entsoe_power_statistics,AT_load_actual_entsoe_transparency,AT_price_day_ahead,AT_solar_generation_actual,AT_wind_onshore_generation_actual,AT_windspeed_10m,AT_temperature,AT_radiation_direct_horizontal,AT_radiation_diffuse_horizontal
7082,94787,7077.0,6142.0,25.0,253.0,55.0,2.82,13.28,163.5458,206.241
7083,94788,6722.0,5869.0,24.0,249.0,68.0,3.01,14.293,163.3573,206.7942
7084,94789,6541.0,5676.0,23.0,217.0,71.0,2.99,14.68,118.5362,198.9236
7085,94790,6482.0,5453.0,24.0,170.0,75.0,2.78,14.415,56.0779,167.1628
7086,94791,6591.0,5475.0,25.0,109.0,100.0,2.02,13.32,16.4123,102.7954
7087,94792,7099.0,5755.0,29.0,51.0,99.0,1.55,11.196,3.3901,36.2462
7088,94793,7752.0,6133.0,36.0,21.0,86.0,1.74,9.444,0.0628,0.877
7089,94794,7595.0,6336.0,42.0,11.0,90.0,1.75,8.745,0.0,0.0
7090,94795,7178.0,6119.0,41.0,1.0,194.0,1.69,8.295,0.0,0.0
7091,94796,6791.0,5750.0,36.0,0.0,235.0,1.6,7.922,0.0,0.0
7092,94797,6436.0,5371.0,32.0,0.0,198.0,1.56,7.515,0.0,0.0
7093,94798,6427.0,5344.0,31.0,0.0,214.0,1.61,7.109,0.0,0.0
7094,94799,5985.0,4721.0,27.0,0.0,212.0,1.71,6.786,0.0,0.0
7095,94800,5691.0,5229.0,26.0,0.0,212.0,1.84,6.459,0.0,0.0
7096,94801,5480.0,4915.0,25.0,0.0,198.0,1.95,6.138,0.0,0.0
7097,94802,5384.0,4767.0,25.0,0.0,166.0,2.01,5.842,0.0,0.0
7098,94803,5271.0,4602.0,25.0,0.0,160.0,2.03,5.591,0.0,0.0
7099,94804,5390.0,4631.0,26.0,0.0,136.0,1.99,5.305,0.0,0.0
7100,94805,5737.0,4816.0,29.0,0.0,164.0,1.92,5.105,0.0,0.0
7101,94806,5955.0,4919.0,39.0,1.0,174.0,1.79,4.937,0.0218,0.293
7102,94807,6516.0,5238.0,51.0,37.0,192.0,1.68,5.573,6.8227,35.7502
7103,94808,6868.0,5566.0,49.0,108.0,120.0,1.84,7.247,45.7709,99.3887
7104,94809,6986.0,5830.0,46.0,200.0,58.0,2.29,9.296,165.9775,121.0316
7105,94810,7073.0,6067.0,43.0,274.0,59.0,2.58,11.438,296.5859,109.736
7106,94811,7010.0,6241.0,40.0,297.0,87.0,2.73,12.949,354.217,108.0853
7107,94812,6635.0,6169.0,38.0,304.0,88.0,2.81,13.828,343.7989,112.7632
7108,94813,6475.0,6027.0,38.0,290.0,107.0,2.84,14.217,298.796,109.9133
7109,94814,6362.0,5665.0,41.0,229.0,120.0,2.82,14.09,219.9274,99.9264
7110,94815,6577.0,5512.0,43.0,142.0,118.0,2.77,13.321,116.6745,81.1821
7111,94816,7108.0,5826.0,47.0,66.0,184.0,2.28,10.928,25.9835,39.827
7112,94817,7999.0,6469.0,48.0,27.0,239.0,2.49,8.241,0.2055,0.8619
7113,94818,7943.0,6718.0,51.0,13.0,273.0,2.57,7.196,0.0,0.0
7114,94819,7457.0,6779.0,54.0,1.0,339.0,2.53,6.471,0.0,0.0
7115,94820,6991.0,6419.0,44.0,0.0,389.0,2.48,6.037,0.0,0.0
7116,94821,6616.0,6014.0,35.0,0.0,505.0,2.46,5.741,0.0,0.0
7117,94822,6614.0,6055.0,31.0,0.0,551.0,2.49,5.66,0.0,0.0
7118,94823,6148.0,5214.0,29.0,0.0,601.0,2.59,5.653,0.0,0.0
7119,94824,5896.0,5408.0,28.0,0.0,672.0,2.64,5.52,0.0,0.0
7120,94825,5658.0,5198.0,27.0,0.0,761.0,2.71,5.353,0.0,0.0
7121,94826,5605.0,5123.0,26.0,0.0,794.0,2.82,5.177,0.0,0.0
7122,94827,5567.0,5050.0,25.0,0.0,840.0,2.81,5.068,0.0,0.0
7123,94828,5986.0,5298.0,27.0,0.0,849.0,2.82,4.948,0.0,0.0
7124,94829,7118.0,6058.0,30.0,0.0,888.0,2.89,4.774,0.0,0.0
7125,94830,8456.0,7058.0,39.0,1.0,912.0,3.0,4.608,0.0026,0.0908
7126,94831,9242.0,8016.0,49.0,31.0,948.0,3.15,4.933,2.7662,28.7934
7127,94832,9455.0,8272.0,48.0,88.0,825.0,3.36,6.42,23.5257,96.6238
7128,94833,9415.0,8266.0,46.0,162.0,892.0,3.79,8.188,85.9015,148.1313
7129,94834,9447.0,8250.0,44.0,232.0,917.0,4.18,9.992,190.8869,154.9673
7130,94835,9458.0,8235.0,41.0,275.0,995.0,4.35,11.538,306.244,129.7501
7131,94836,9157.0,8318.0,37.0,283.0,1100.0,4.33,12.587,339.0747,114.0737
7132,94837,9132.0,8442.0,37.0,254.0,1228.0,4.24,13.177,339.0792,91.9573
7133,94838,9079.0,7960.0,38.0,197.0,1209.0,4.12,13.167,263.378,79.5239
7134,94839,9081.0,7850.0,43.0,124.0,1053.0,3.75,12.473,143.4933,67.9692
7135,94840,9483.0,8133.0,45.0,58.0,990.0,3.15,10.15,28.9371,37.1712
7136,94841,10087.0,8560.0,50.0,25.0,1120.0,3.32,7.668,0.1563,0.6871
7137,94842,9810.0,8495.0,52.0,13.0,1388.0,3.41,6.596,0.0,0.0
7138,94843,9150.0,8015.0,47.0,1.0,1522.0,3.35,5.843,0.0,0.0
7139,94844,8403.0,7541.0,40.0,0.0,1607.0,3.3,5.299,0.0,0.0
7140,94845,7769.0,7253.0,34.0,0.0,1538.0,3.32,4.915,0.0,0.0
7141,94846,7532.0,6814.0,31.0,0.0,1520.0,3.32,4.683,0.0,0.0
7142,94847,6910.0,6297.0,28.0,0.0,1427.0,3.33,4.46,0.0,0.0
7143,94848,6472.0,5793.0,29.0,0.0,1393.0,3.43,4.453,0.0,0.0
7144,94849,6256.0,5540.0,29.0,0.0,1332.0,3.48,4.394,0.0,0.0
7145,94850,6184.0,5432.0,28.0,0.0,1335.0,3.46,4.255,0.0,0.0
7146,94851,6186.0,5350.0,28.0,0.0,1299.0,3.44,4.195,0.0,0.0
7147,94852,6495.0,5503.0,28.0,0.0,1231.0,3.51,4.163,0.0,0.0
7148,94853,7549.0,6209.0,31.0,0.0,1206.0,3.58,4.187,0.0,0.0
7149,94854,8832.0,7367.0,37.0,1.0,1195.0,3.62,4.189,0.0024,0.075
7150,94855,9556.0,8024.0,45.0,28.0,1249.0,3.74,4.48,2.4653,27.6443
7151,94856,9689.0,8328.0,47.0,82.0,1263.0,3.94,5.811,22.822,97.2912
7152,94857,9738.0,8340.0,46.0,160.0,1389.0,4.18,7.794,91.2731,149.8805
7153,94858,9845.0,8444.0,44.0,234.0,1418.0,4.34,9.776,168.6032,166.5628
7154,94859,9763.0,8398.0,44.0,285.0,1539.0,4.42,11.495,246.2949,159.2947
7155,94860,9468.0,8180.0,39.0,289.0,1479.0,4.4,12.673,260.1577,154.0111
7156,94861,9383.0,8131.0,41.0,245.0,1426.0,4.35,13.27,198.4942,156.7337
7157,94862,9391.0,7949.0,43.0,176.0,1369.0,4.22,13.265,120.9849,143.1556
7158,94863,9420.0,7996.0,47.0,98.0,1342.0,3.93,12.32,47.1509,103.8635
7159,94864,9807.0,8208.0,49.0,36.0,1219.0,3.48,10.257,7.2577,36.8643
7160,94865,10297.0,8638.0,53.0,11.0,1167.0,3.59,8.262,0.0456,0.4713
7161,94866,9975.0,8615.0,55.0,8.0,1231.0,3.66,7.441,0.0,0.0
7162,94867,9225.0,8130.0,52.0,0.0,1281.0,3.67,7.022,0.0,0.0
7163,94868,8542.0,7493.0,48.0,0.0,1300.0,3.59,6.734,0.0,0.0
7164,94869,7798.0,6911.0,43.0,0.0,1228.0,3.55,6.522,0.0,0.0
7165,94870,7472.0,6721.0,39.0,0.0,1056.0,3.51,6.391,0.0,0.0
7166,94871,6888.0,6242.0,35.0,0.0,972.0,3.39,6.277,0.0,0.0
7167,94872,6507.0,5876.0,34.0,0.0,935.0,3.22,6.162,0.0,0.0
7168,94873,6274.0,5655.0,32.0,0.0,907.0,3.07,6.043,0.0,0.0
7169,94874,6136.0,5531.0,31.0,0.0,865.0,2.88,5.919,0.0,0.0
7170,94875,6107.0,5394.0,31.0,0.0,888.0,2.7,5.784,0.0,0.0
